state_name,crop_name,apy_item_interval_start,temperature_recorded_date,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
Uttar Pradesh,potato,2021,07-07-2021,42.53,25.99,1.36,35,183.21,2.898,175.485,0.629985
Uttar Pradesh,potato,2021,08-07-2021,41.37,25.94,1.96,35,183.21,2.898,175.425,0.61919
Uttar Pradesh,potato,2021,09-07-2021,39.12,24.09,6.1,35,183.21,2.898,175.455,0.629545
Uttar Pradesh,potato,2021,10-07-2021,39.9,25.78,2.14,35,183.21,2.898,175.455,0.629545
Uttar Pradesh,potato,2021,11-07-2021,38.57,26.48,1.02,35,183.21,2.898,175.47,0.634725
Uttar Pradesh,potato,2021,12-07-2021,36.31,25.01,5.79,35,183.21,2.898,175.45,0.640205
Uttar Pradesh,potato,2021,13-07-2021,38.05,24.02,1.9,35,183.21,2.898,175.45,0.64914
Uttar Pradesh,potato,2021,14-07-2021,38.4,23.93,1.53,35,183.21,2.898,175.42,0.64859
Uttar Pradesh,potato,2021,15-07-2021,38.22,23.66,3.89,35,183.21,2.898,175.42,0.65886
Uttar Pradesh,potato,2021,16-07-2021,39.52,25.03,0.14,35,183.21,2.898,257.31,1.26126
Uttar Pradesh,potato,2021,17-07-2021,39.65,26,3.06,35,183.21,2.898,257.28,1.2509
Uttar Pradesh,potato,2021,18-07-2021,34.47,25.15,17.81,35,183.21,2.898,257.25,1.24054
Uttar Pradesh,potato,2021,19-07-2021,34.6,23.71,26.72,35,183.21,2.898,257.28,1.2509
Uttar Pradesh,potato,2021,20-07-2021,32.91,23.75,20.7,35,183.21,2.898,257.28,1.2509
Uttar Pradesh,potato,2021,21-07-2021,34.14,23.19,21.33,35,183.21,2.898,257.37,1.28197
Uttar Pradesh,potato,2021,22-07-2021,34.11,24.32,12.92,35,183.21,2.898,175.285,0.676745
Uttar Pradesh,potato,2021,23-07-2021,35.54,24.25,5.05,35,183.21,2.898,257.46,1.31304
Uttar Pradesh,potato,2021,24-07-2021,36.77,23.88,5.13,35,183.21,2.898,257.46,1.31304
Uttar Pradesh,potato,2021,25-07-2021,36.77,24.54,2.57,35,183.21,2.898,257.62,1.36483
Uttar Pradesh,potato,2021,26-07-2021,34.92,24.63,0.62,35,183.21,2.898,257.74,1.40626
Uttar Pradesh,potato,2021,27-07-2021,33.11,24.06,3.47,35,183.21,2.898,257.83,1.43732
Uttar Pradesh,potato,2021,28-07-2021,32.62,23.42,29.46,35,183.21,2.898,257.83,1.43732
Uttar Pradesh,potato,2021,29-07-2021,32.09,23.44,15.61,35,183.21,2.898,175.51,0.769295
Uttar Pradesh,potato,2021,30-07-2021,32.53,23.66,19.06,35,183.21,2.898,258.26,1.58529
Uttar Pradesh,potato,2021,31-07-2021,34.6,23.73,11.14,35,183.21,2.898,258.38,1.63066
Uttar Pradesh,potato,2021,01-08-2021,34.1,23.56,15.27,35,183.21,2.898,259.29,1.97097
Uttar Pradesh,potato,2021,02-08-2021,33.62,23.2,13.79,35,183.21,2.898,260.09,2.27552
Uttar Pradesh,potato,2021,03-08-2021,33.19,23.2,5.04,35,183.21,2.898,260.36,2.38427
Uttar Pradesh,potato,2021,04-08-2021,34.27,23.22,0.52,35,183.21,2.898,260.48,2.43261
Uttar Pradesh,potato,2021,05-08-2021,34.19,23.7,1.27,35,183.21,2.898,177.51,1.275335
Uttar Pradesh,potato,2021,06-08-2021,35.57,23.88,2.08,35,183.21,2.898,260.63,2.49302
Uttar Pradesh,potato,2021,07-08-2021,34.83,24.04,4.57,35,183.21,2.898,260.63,2.49302
Uttar Pradesh,potato,2021,08-08-2021,34.66,24.49,3.92,35,183.21,2.898,260.73,2.52927
Uttar Pradesh,potato,2021,09-08-2021,33.48,24.04,10.01,35,183.21,2.898,260.88,2.58969
Uttar Pradesh,potato,2021,10-08-2021,35.48,23.48,19.25,35,183.21,2.898,261.09,2.67427
Uttar Pradesh,potato,2021,11-08-2021,35.37,24.26,11.59,35,183.21,2.898,261.37,2.78179
Uttar Pradesh,potato,2021,12-08-2021,35.57,24.36,12.75,35,183.21,2.898,178.47,1.47513
Uttar Pradesh,potato,2021,13-08-2021,35.87,24.16,10.24,35,183.21,2.898,261.7,2.912
Uttar Pradesh,potato,2021,14-08-2021,35.53,24.55,9.72,35,183.21,2.898,261.73,2.92383
Uttar Pradesh,potato,2021,15-08-2021,36.24,24,1.18,35,183.21,2.898,261.79,2.9475
Uttar Pradesh,potato,2021,16-08-2021,37,24.51,2.93,35,183.21,2.898,261.82,2.95934
Uttar Pradesh,potato,2021,17-08-2021,38.13,25.5,1.1,35,183.21,2.898,261.88,2.98302
Uttar Pradesh,potato,2021,18-08-2021,38,24.77,1.41,35,183.21,2.898,261.95,3.00669
Uttar Pradesh,potato,2021,19-08-2021,37.31,24.29,3.54,35,183.21,2.898,178.7825,1.55988
Uttar Pradesh,potato,2021,20-08-2021,34.48,23.97,12.39,35,183.21,2.898,262.16,3.08955
Uttar Pradesh,potato,2021,21-08-2021,33.43,23.5,23.24,35,183.21,2.898,262.28,3.1369
Uttar Pradesh,potato,2021,22-08-2021,34.78,23.6,8.38,35,183.21,2.898,262.34,3.16057
Uttar Pradesh,potato,2021,23-08-2021,34.83,24.58,6.51,35,183.21,2.898,262.41,3.18424
Uttar Pradesh,potato,2021,24-08-2021,34.86,24.52,8.07,35,183.21,2.898,262.44,3.19608
Uttar Pradesh,potato,2021,25-08-2021,35.76,24.36,11.51,35,183.21,2.898,262.44,3.19608
Uttar Pradesh,potato,2021,26-08-2021,34.87,23.86,11.04,35,183.21,2.898,95.76,0.09272
Uttar Pradesh,potato,2021,27-08-2021,35.69,23.9,2.47,35,183.21,2.898,179.115,1.650315
Uttar Pradesh,potato,2021,28-08-2021,35.4,24.03,2.6,35,183.21,2.898,179.13,1.65623
Uttar Pradesh,potato,2021,29-08-2021,33.69,23.97,4.4,35,183.21,2.898,179.13,1.65623
Uttar Pradesh,potato,2021,30-08-2021,33.38,23.17,6.11,35,183.21,2.898,179.16,1.66246
Uttar Pradesh,potato,2021,31-08-2021,33.44,23.43,5.89,35,183.21,2.898,179.22,1.6692
Uttar Pradesh,potato,2021,01-09-2021,34.85,23.89,2.7,35,183.21,2.898,179.235,1.66947
Uttar Pradesh,potato,2021,02-09-2021,34.73,23.6,3.39,35,183.21,2.898,179.25,1.67535
Uttar Pradesh,potato,2021,03-09-2021,34.85,23.77,5.85,35,183.21,2.898,179.235,1.67508
Uttar Pradesh,potato,2021,04-09-2021,34.51,23.39,9.91,35,183.21,2.898,179.25,1.681035
Uttar Pradesh,potato,2021,05-09-2021,35.25,23.74,3.38,35,183.21,2.898,179.19,1.68019
Uttar Pradesh,potato,2021,06-09-2021,36.05,24.2,0.74,35,183.21,2.898,179.175,1.679635
Uttar Pradesh,potato,2021,07-09-2021,34.98,25.11,1.99,35,183.21,2.898,179.175,1.679635
Uttar Pradesh,potato,2021,08-09-2021,33.48,24.25,0.71,35,183.21,2.898,179.16,1.685005
Uttar Pradesh,potato,2021,09-09-2021,34.34,24,1.49,35,183.21,2.898,179.145,1.68446
Uttar Pradesh,potato,2021,10-09-2021,34.01,23.45,5.7,35,183.21,2.898,179.125,1.693595
Uttar Pradesh,potato,2021,11-09-2021,34.47,23.44,6.83,35,183.21,2.898,179.125,1.695695
Uttar Pradesh,potato,2021,12-09-2021,35.13,22.48,5.88,35,183.21,2.898,179.14,1.70161
Uttar Pradesh,potato,2021,13-09-2021,35.05,24.25,1.7,35,183.21,2.898,179.14,1.70161
Uttar Pradesh,potato,2021,14-09-2021,34.73,23.17,3.95,35,183.21,2.898,179.14,1.70161
Uttar Pradesh,potato,2021,15-09-2021,34.5,23.64,5.37,35,183.21,2.898,179.12,1.707405
Uttar Pradesh,potato,2021,16-09-2021,32.19,23.07,31.7,35,183.21,2.898,179.34,1.741595
Uttar Pradesh,potato,2021,17-09-2021,31.58,22.25,33.32,35,183.21,2.898,179.615,1.80504
Uttar Pradesh,potato,2021,18-09-2021,33.89,23.03,6.24,35,183.21,2.898,179.84,1.864695
Uttar Pradesh,potato,2021,19-09-2021,34.95,23.41,0.18,35,183.21,2.898,179.9,1.883655
Uttar Pradesh,potato,2021,20-09-2021,35.33,24.08,0.27,35,183.21,2.898,179.995,1.91006
Uttar Pradesh,potato,2021,21-09-2021,35.02,24.32,2.76,35,183.21,2.898,180.085,1.935865
Uttar Pradesh,potato,2021,22-09-2021,33.5,23.46,3.93,35,183.21,2.898,180.105,1.94215
Uttar Pradesh,potato,2021,23-09-2021,33.28,22.4,5.1,35,183.21,2.898,180.18,1.97359
Uttar Pradesh,potato,2021,24-09-2021,33.37,21.83,10.12,35,183.21,2.898,180.24,1.992825
Uttar Pradesh,potato,2021,25-09-2021,33.75,22.75,8.87,35,183.21,2.898,180.24,1.992825
Uttar Pradesh,potato,2021,26-09-2021,34.2,22.88,4.29,35,183.21,2.898,180.285,1.99951
Uttar Pradesh,potato,2021,27-09-2021,34.69,23.3,0.96,35,183.21,2.898,180.33,2.018375
Uttar Pradesh,potato,2021,28-09-2021,34.98,23.81,0.84,35,183.21,2.898,180.33,2.018375
Uttar Pradesh,potato,2021,29-09-2021,34.84,24.04,0.25,35,183.21,2.898,180.345,2.01901
Uttar Pradesh,potato,2021,30-09-2021,34.48,23.33,0.37,35,183.21,2.898,180.345,2.024665
Uttar Pradesh,potato,2021,01-10-2021,35.24,22.91,3.72,35,183.21,2.898,180.315,2.02427
Uttar Pradesh,potato,2021,02-10-2021,34.93,22.57,12.7,35,183.21,2.898,180.285,2.01169
Uttar Pradesh,potato,2021,03-10-2021,35.63,22.38,7.94,35,183.21,2.898,180.285,2.01169
Uttar Pradesh,potato,2021,04-10-2021,35.75,23,5.06,35,183.21,2.898,180.285,2.0176
Uttar Pradesh,potato,2021,05-10-2021,35.85,21.87,2.73,35,183.21,2.898,180.255,2.00503
Uttar Pradesh,potato,2021,06-10-2021,35.06,22.13,2.06,35,183.21,2.898,180.255,2.00502
Uttar Pradesh,potato,2021,07-10-2021,35.41,21.65,0.88,35,183.21,2.898,180.24,1.992825
Uttar Pradesh,potato,2021,08-10-2021,35.59,21.34,0.02,35,183.21,2.898,264.08,3.86782
Uttar Pradesh,potato,2021,09-10-2021,36.36,20.58,0,35,183.21,2.898,264.05,3.85524
Uttar Pradesh,potato,2021,10-10-2021,36.43,20.06,0,35,183.21,2.898,264.02,3.84266
Uttar Pradesh,potato,2021,11-10-2021,36.54,20.23,0,35,183.21,2.898,263.96,3.81751
Uttar Pradesh,potato,2021,12-10-2021,36.52,20.32,0,35,183.21,2.898,263.96,3.81751
Uttar Pradesh,potato,2021,13-10-2021,35.64,19.47,0,35,183.21,2.898,179.98,1.945305
Uttar Pradesh,potato,2021,14-10-2021,34.7,18.63,0,35,183.21,2.898,179.935,1.938495
Uttar Pradesh,potato,2021,15-10-2021,35.57,17.33,0,35,183.21,2.898,179.9,1.93193
Uttar Pradesh,potato,2021,16-10-2021,36.54,19.16,0,35,183.21,2.898,179.87,1.93136
Uttar Pradesh,potato,2021,17-10-2021,35.02,21.29,0.35,35,183.21,2.898,179.84,1.92482
Uttar Pradesh,potato,2021,18-10-2021,31.98,19.05,24.17,35,183.21,2.898,179.795,1.911725
Uttar Pradesh,potato,2021,19-10-2021,31.29,17.54,30.09,35,183.21,2.898,179.765,1.899145
Uttar Pradesh,potato,2021,20-10-2021,32.65,18.43,5.8,35,183.21,2.898,179.765,1.899145
Uttar Pradesh,potato,2021,21-10-2021,33.02,16.51,0,35,183.21,2.898,179.735,1.89279
Uttar Pradesh,potato,2021,22-10-2021,33.25,16.4,0,35,183.21,2.898,263.62,3.67916
Uttar Pradesh,potato,2021,23-10-2021,32.82,17.08,0,35,183.21,2.898,263.56,3.65402
Uttar Pradesh,potato,2021,24-10-2021,33.14,17.22,0,35,183.21,2.898,263.53,3.64144
Uttar Pradesh,potato,2021,25-10-2021,32.59,13.98,1.57,35,183.21,2.898,263.5,3.62886
Uttar Pradesh,potato,2021,26-10-2021,31.47,15.18,0.04,35,183.21,2.898,263.47,3.61628
Uttar Pradesh,potato,2021,27-10-2021,30.93,14.4,0,35,183.21,2.898,263.47,3.61628
Uttar Pradesh,potato,2021,28-10-2021,30.33,13.96,0,35,183.21,2.898,179.6,1.854225
Uttar Pradesh,potato,2021,29-10-2021,31.08,13.33,0,35,183.21,2.898,179.6,1.85423
Uttar Pradesh,potato,2021,30-10-2021,30.78,12.89,0,35,183.21,2.898,179.57,1.84766
Uttar Pradesh,potato,2021,31-10-2021,31.14,12.4,0,35,183.21,2.898,179.57,1.84766
Uttar Pradesh,potato,2021,01-11-2021,32.17,12.19,0,35,183.21,2.898,179.555,1.847395
Uttar Pradesh,potato,2021,02-11-2021,32.05,12.4,0,35,183.21,2.898,179.555,1.847395
Uttar Pradesh,potato,2021,03-11-2021,31.54,13.4,0,35,183.21,2.898,179.555,1.847395
Uttar Pradesh,potato,2021,04-11-2021,31.66,13.23,0,35,183.21,2.898,,
Uttar Pradesh,potato,2021,05-11-2021,31.69,12.35,0,35,183.21,2.898,179.505,1.84055
Uttar Pradesh,potato,2021,06-11-2021,30.66,12.17,0,35,183.21,2.898,179.505,1.84055
Uttar Pradesh,potato,2021,07-11-2021,30.76,11.79,0,35,183.21,2.898,179.49,1.83426
Uttar Pradesh,potato,2021,08-11-2021,30.81,12.5,0,35,183.21,2.898,179.46,1.827705
Uttar Pradesh,potato,2021,09-11-2021,30.68,11.37,0,35,183.21,2.898,179.46,1.827705
Uttar Pradesh,potato,2021,10-11-2021,30.18,11.49,0,35,183.21,2.898,179.445,1.821415
Uttar Pradesh,potato,2021,11-11-2021,29.78,10.95,0,35,183.21,2.898,179.445,1.821415
Uttar Pradesh,potato,2021,12-11-2021,29.99,10.93,0,35,183.21,2.898,179.43,1.81512
Uttar Pradesh,potato,2021,13-11-2021,29.18,10.95,0,35,183.21,2.898,179.43,1.81512
Uttar Pradesh,potato,2021,14-11-2021,29.58,9.71,0,35,183.21,2.898,179.4,1.80846
Uttar Pradesh,potato,2021,15-11-2021,28.85,9.85,0,35,183.21,2.898,179.4,1.80846
Uttar Pradesh,potato,2021,16-11-2021,28.48,9.24,0,35,183.21,2.898,179.365,1.79588
Uttar Pradesh,potato,2021,17-11-2021,28.49,8.91,0,35,183.21,2.898,179.35,1.789595
Uttar Pradesh,potato,2021,18-11-2021,28.93,10.78,0,35,183.21,2.898,179.335,1.783305
Uttar Pradesh,potato,2021,19-11-2021,28.61,10.95,0,35,183.21,2.898,179.305,1.776845
Uttar Pradesh,potato,2021,20-11-2021,27.63,11.39,0.14,35,183.21,2.898,179.29,1.77056
Uttar Pradesh,potato,2021,21-11-2021,30.61,10.69,0.02,35,183.21,2.898,179.275,1.76427
Uttar Pradesh,potato,2021,22-11-2021,30.46,11.03,0,35,183.21,2.898,179.26,1.764
Uttar Pradesh,potato,2021,23-11-2021,30.71,9.37,0,35,183.21,2.898,179.245,1.75771
Uttar Pradesh,potato,2021,24-11-2021,31.18,9.17,0,35,183.21,2.898,179.215,1.745135
Uttar Pradesh,potato,2021,25-11-2021,29.8,9.64,0,35,183.21,2.898,179.185,1.738575
Uttar Pradesh,potato,2021,26-11-2021,29.78,9.62,0,35,183.21,2.898,179.17,1.73229
Uttar Pradesh,potato,2021,27-11-2021,30.12,9.52,0,35,183.21,2.898,179.155,1.726
Uttar Pradesh,potato,2021,28-11-2021,29.72,9.68,0,35,183.21,2.898,179.14,1.72573
Uttar Pradesh,potato,2021,29-11-2021,28.35,8.91,0,35,183.21,2.898,179.125,1.71944
Uttar Pradesh,potato,2021,30-11-2021,27.07,9.53,0,35,183.21,2.898,179.095,1.706865
Uttar Pradesh,potato,2021,01-12-2021,27.54,10.66,0,35,183.21,2.898,179.065,1.700305
Uttar Pradesh,potato,2021,02-12-2021,26.72,10.66,0,35,183.21,2.898,179.05,1.69439
Uttar Pradesh,potato,2021,03-12-2021,26.95,11.46,0.06,35,183.21,2.898,179.035,1.68847
Uttar Pradesh,potato,2021,04-12-2021,28.01,10.89,0,35,183.21,2.898,179.005,1.68228
Uttar Pradesh,potato,2021,05-12-2021,28.29,11.08,0,35,183.21,2.898,178.99,1.676365
Uttar Pradesh,potato,2021,06-12-2021,28.25,11.04,0.08,35,183.21,2.898,178.955,1.886465
Uttar Pradesh,potato,2021,07-12-2021,27.9,9.07,0.01,35,183.21,2.898,178.91,1.652415
Uttar Pradesh,potato,2021,08-12-2021,27.32,8.5,0,35,183.21,2.898,180.38,1.64058
Uttar Pradesh,potato,2021,09-12-2021,26.5,7.73,0,35,183.21,2.898,178.85,1.62874
Uttar Pradesh,potato,2021,10-12-2021,25.59,7.72,0,35,183.21,2.898,95.33,0.08508
Uttar Pradesh,potato,2021,11-12-2021,25.16,7.68,0,35,183.21,2.898,95.33,0.08508
Uttar Pradesh,potato,2021,12-12-2021,25.91,6.97,0,35,183.21,2.898,95.33,0.08508
Uttar Pradesh,potato,2021,13-12-2021,26.14,7.23,0,35,183.21,2.898,95.21,0.08399
Uttar Pradesh,potato,2021,14-12-2021,26.52,6.7,0,35,183.21,2.898,95.27,0.08399
Uttar Pradesh,potato,2021,15-12-2021,26.29,6.08,0,35,183.21,2.898,95.27,0.08399
Uttar Pradesh,potato,2021,16-12-2021,26.82,4.76,0,35,183.21,2.898,178.73,1.592495
Uttar Pradesh,potato,2021,17-12-2021,25.47,5.32,0,35,183.21,2.898,178.715,0.19647
Uttar Pradesh,potato,2021,18-12-2021,22.5,4.53,0,35,183.21,2.898,178.7,0.19588
Uttar Pradesh,potato,2021,19-12-2021,21.93,2.46,0,35,183.21,2.898,178.655,0.19474
Uttar Pradesh,potato,2021,20-12-2021,23.78,2.91,0,35,183.21,2.898,178.64,0.194145
Uttar Pradesh,potato,2021,21-12-2021,25.42,3.91,0,35,183.21,2.898,178.61,0.192965
Uttar Pradesh,potato,2021,22-12-2021,26.22,4.95,0,35,183.21,2.898,178.545,0.19592
Uttar Pradesh,potato,2021,23-12-2021,27.55,6.06,0,35,183.21,2.898,178.515,1.526775
Uttar Pradesh,potato,2021,24-12-2021,27.61,6.81,0,35,183.21,2.898,178.485,1.515745
Uttar Pradesh,potato,2021,25-12-2021,25.42,6.38,0,35,183.21,2.898,178.44,1.50268
Uttar Pradesh,potato,2021,26-12-2021,26.29,7.15,0,35,183.21,2.898,178.395,1.49072
Uttar Pradesh,potato,2021,27-12-2021,24.72,7.11,0.09,35,183.21,2.898,178.335,1.47834
Uttar Pradesh,potato,2021,28-12-2021,22.61,7.16,0.05,35,183.21,2.898,178.275,1.465965
Uttar Pradesh,potato,2021,29-12-2021,20.11,6.07,3.82,35,183.21,2.898,178.26,1.460045
Uttar Pradesh,potato,2021,30-12-2021,19.61,3.65,1.14,35,183.21,2.898,95,0.07912
Uttar Pradesh,potato,2021,31-12-2021,20.1,4.54,0,35,183.21,2.898,178.215,1.44229
Uttar Pradesh,potato,2022,01-01-2022,20.7,4.98,0,35,183.21,2.898,178.18,1.4361
Uttar Pradesh,potato,2022,02-01-2022,22.69,5.74,0,35,183.21,2.898,178.15,1.424265
Uttar Pradesh,potato,2022,03-01-2022,24.16,5.92,0,35,183.21,2.898,178.135,1.418345
Uttar Pradesh,potato,2022,04-01-2022,26.28,6.48,0,35,183.21,2.898,178.115,1.41243
Uttar Pradesh,potato,2022,05-01-2022,26.96,8.8,0,35,183.21,2.898,178.07,1.400325
Uttar Pradesh,potato,2022,06-01-2022,22.39,9.71,3.36,35,183.21,2.898,178.04,1.388245
Uttar Pradesh,potato,2022,07-01-2022,22.42,10.43,5.74,35,183.21,2.898,178.025,1.3822
Uttar Pradesh,potato,2022,08-01-2022,24.48,11.17,5.94,35,183.21,2.898,177.995,1.37589
Uttar Pradesh,potato,2022,09-01-2022,20.36,8.59,9.41,35,183.21,2.898,177.98,1.36985
Uttar Pradesh,potato,2022,10-01-2022,23.36,7.56,6.33,35,183.21,2.898,177.965,1.363805
Uttar Pradesh,potato,2022,11-01-2022,21.76,6.78,0.14,35,183.21,2.898,177.935,1.3575
Uttar Pradesh,potato,2022,12-01-2022,21.82,7.4,0.4,35,183.21,2.898,177.905,1.34541
Uttar Pradesh,potato,2022,13-01-2022,21.86,5.57,0.46,35,183.21,2.898,177.89,1.33937
Uttar Pradesh,potato,2022,14-01-2022,21,5.07,0,35,183.21,2.898,177.845,1.32717
Uttar Pradesh,potato,2022,15-01-2022,20.25,6.51,0,35,183.21,2.898,177.815,1.31509
Uttar Pradesh,potato,2022,16-01-2022,19.33,4.71,0,35,183.21,2.898,177.785,1.303005
Uttar Pradesh,potato,2022,17-01-2022,19.97,5.23,0,35,183.21,2.898,177.72,1.284455
Uttar Pradesh,potato,2022,18-01-2022,20.66,4.49,0,35,183.21,2.898,177.69,1.272875
Uttar Pradesh,potato,2022,19-01-2022,21.28,4.93,0,35,183.21,2.898,177.675,1.26633
Uttar Pradesh,potato,2022,20-01-2022,24.62,5.19,0.25,35,183.21,2.898,177.63,1.253985
Uttar Pradesh,potato,2022,21-01-2022,23.82,6.35,0.02,35,183.21,2.898,177.615,1.24794
Uttar Pradesh,potato,2022,22-01-2022,24.1,8.12,0.68,35,183.21,2.898,177.6,1.2419
Uttar Pradesh,potato,2022,23-01-2022,22.94,8.21,4.18,35,183.21,2.898,177.57,1.235585
Uttar Pradesh,potato,2022,24-01-2022,21.23,7.37,5.22,35,183.21,2.898,177.54,1.223505
Uttar Pradesh,potato,2022,25-01-2022,21.22,5.96,0.62,35,183.21,2.898,177.51,1.21142
Uttar Pradesh,potato,2022,26-01-2022,20.56,5.1,0.01,35,183.21,2.898,94.72,0.07425
Uttar Pradesh,potato,2022,27-01-2022,20.77,4.71,0.01,35,183.21,2.898,94.72,0.07425
Uttar Pradesh,potato,2022,28-01-2022,22.14,4.44,0,35,183.21,2.898,177.45,1.19301
Uttar Pradesh,potato,2022,29-01-2022,25.28,4.08,0,35,183.21,2.898,177.435,1.19274
Uttar Pradesh,potato,2022,30-01-2022,27.24,5.59,0,35,183.21,2.898,177.42,1.186695
Uttar Pradesh,potato,2022,31-01-2022,27.68,6.65,0,35,183.21,2.898,177.405,1.180655
Uttar Pradesh,potato,2022,01-02-2022,28.61,6.52,0,35,183.21,2.898,177.39,1.18039
Uttar Pradesh,potato,2022,02-02-2022,28.3,7.58,0,35,183.21,2.898,177.375,1.17435
Uttar Pradesh,potato,2022,03-02-2022,28.59,8.11,0.72,35,183.21,2.898,177.345,1.16227
Uttar Pradesh,potato,2022,04-02-2022,23.39,7.46,6.2,35,183.21,2.898,177.31,1.155955
Uttar Pradesh,potato,2022,05-02-2022,24.86,3.76,2.73,35,183.21,2.898,177.28,1.14387
Uttar Pradesh,potato,2022,06-02-2022,26.26,4.95,0,35,183.21,2.898,177.25,1.128705
Uttar Pradesh,potato,2022,07-02-2022,28.17,6.32,0,35,183.21,2.898,177.22,1.125475
Uttar Pradesh,potato,2022,08-02-2022,29.4,7.14,0,35,183.21,2.898,177.19,1.11339
Uttar Pradesh,potato,2022,09-02-2022,26.91,9.93,2.06,35,183.21,2.898,177.16,1.10131
Uttar Pradesh,potato,2022,10-02-2022,23.15,6.53,2.33,35,183.21,2.898,177.115,1.089325
Uttar Pradesh,potato,2022,11-02-2022,24.82,6.27,0,35,183.21,2.898,177.07,1.082975
Uttar Pradesh,potato,2022,12-02-2022,26.65,6.04,0,35,183.21,2.898,177.025,1.077005
Uttar Pradesh,potato,2022,13-02-2022,27.23,7.25,0,35,183.21,2.898,176.965,1.065225
Uttar Pradesh,potato,2022,14-02-2022,27.27,7.6,0,35,183.21,2.898,176.915,1.05911
Uttar Pradesh,potato,2022,15-02-2022,26.65,8.22,0,35,183.21,2.898,176.855,1.04733
Uttar Pradesh,potato,2022,16-02-2022,27.36,8.01,0,35,183.21,2.898,176.79,1.03555
Uttar Pradesh,potato,2022,17-02-2022,28.29,8.32,0,35,183.21,2.898,176.73,1.023765
Uttar Pradesh,potato,2022,18-02-2022,29.32,8.61,0,35,183.21,2.898,176.67,1.01198
Uttar Pradesh,potato,2022,19-02-2022,29.13,9.01,0,35,183.21,2.898,176.61,1.0002
Uttar Pradesh,potato,2022,20-02-2022,28.7,9.15,0,35,183.21,2.898,176.565,0.994075
Uttar Pradesh,potato,2022,21-02-2022,29.27,8.13,0.03,35,183.21,2.898,176.535,0.982745
Uttar Pradesh,potato,2022,22-02-2022,32.24,9.3,0,35,183.21,2.898,176.505,0.9714
Uttar Pradesh,potato,2022,23-02-2022,32.17,12.41,0.02,35,183.21,2.898,176.46,0.959845
Uttar Pradesh,potato,2022,24-02-2022,30.9,10.68,0,35,183.21,2.898,176.43,0.9485
Uttar Pradesh,potato,2022,25-02-2022,30.16,9.87,0.23,35,183.21,2.898,176.415,0.94283
Uttar Pradesh,potato,2022,26-02-2022,31.81,11.41,1.49,35,183.21,2.898,176.37,0.936725
Uttar Pradesh,potato,2022,27-02-2022,30.33,9.06,0.54,35,183.21,2.898,176.355,0.931055
Uttar Pradesh,potato,2022,28-02-2022,28.45,9.08,0,35,183.21,2.898,176.355,0.931055
Uttar Pradesh,potato,2022,01-03-2022,29.26,9.31,0,35,183.21,2.898,176.325,0.92517
Uttar Pradesh,potato,2022,02-03-2022,30.01,10.3,0,35,183.21,2.898,176.325,0.92517
Uttar Pradesh,potato,2022,03-03-2022,31.22,11.6,0.01,35,183.21,2.898,176.31,0.9195
Uttar Pradesh,potato,2022,04-03-2022,31.89,11.41,0,35,183.21,2.898,176.31,0.919495
Uttar Pradesh,potato,2022,05-03-2022,30.42,11.42,0,35,183.21,2.898,176.29,0.91382
Uttar Pradesh,potato,2022,06-03-2022,31.35,11.55,0,35,183.21,2.898,176.275,0.90815
Uttar Pradesh,potato,2022,07-03-2022,32.5,12.69,0,35,183.21,2.898,176.245,0.90231
Uttar Pradesh,potato,2022,08-03-2022,32.13,12.4,0,35,183.21,2.898,176.215,0.890965
Uttar Pradesh,potato,2022,09-03-2022,33.13,13.58,0,35,183.21,2.898,176.2,0.88529
Uttar Pradesh,potato,2022,10-03-2022,32.53,14.43,0.01,35,183.21,2.898,176.17,0.87935
Uttar Pradesh,potato,2022,11-03-2022,32.93,14.61,0,35,183.21,2.898,176.155,0.87368
Uttar Pradesh,potato,2022,12-03-2022,33.82,14.47,0,35,183.21,2.898,176.125,0.862335
Uttar Pradesh,potato,2022,13-03-2022,35.17,13.68,0,35,183.21,2.898,176.08,0.85076
Uttar Pradesh,potato,2022,14-03-2022,37.11,14.97,0,35,183.21,2.898,176.065,0.84509
Uttar Pradesh,potato,2022,15-03-2022,37.79,16.78,0,35,183.21,2.898,176.035,0.833745
Uttar Pradesh,potato,2022,16-03-2022,38.55,17.97,0,35,183.21,2.898,175.985,0.822105
Uttar Pradesh,potato,2022,17-03-2022,37.89,18.32,0,35,183.21,2.898,175.94,0.805085
Uttar Pradesh,potato,2022,18-03-2022,37.48,19.22,0,35,183.21,2.898,175.905,0.794735
Uttar Pradesh,potato,2022,19-03-2022,37.72,19.43,0,35,183.21,2.898,175.86,0.784255
Uttar Pradesh,potato,2022,20-03-2022,38.9,19.18,0,35,183.21,2.898,175.845,0.779075
Uttar Pradesh,potato,2022,21-03-2022,38.76,19.14,0,35,183.21,2.898,175.83,0.773895
Uttar Pradesh,potato,2022,22-03-2022,38.08,18.35,0,35,183.21,2.898,175.785,0.76331
Uttar Pradesh,potato,2022,23-03-2022,38.06,17.8,0,35,183.21,2.898,175.755,0.75295
Uttar Pradesh,potato,2022,24-03-2022,37.67,17.74,0,35,183.21,2.898,175.74,0.74777
Uttar Pradesh,potato,2022,25-03-2022,38.08,17.5,0,35,183.21,2.898,175.695,0.73719
